,_unit_id,text,Compound,Sentiment,Airplane,Question Tag
9213,681460341,"@USAirways Yes &amp; have already spent 1K+ on the card &amp; paid the $89 annual fee, but the 50K miles have not shown up. Want to fly AUS --&gt; ATL",0.4588,neutral,@usairways,
9214,681460342,@USAirways no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,0.0,neutral,@usairways,
9215,681460344,"@USAirways finally spoke with someone. I have to email the refund dept. I love you guys, but 6 hours in line to be told no dice sucks.",0.4019,neutral,@usairways,
9216,681460346,"@USAirways yes, with Delta!",0.4574,neutral,@usairways,
9217,681460347,@USAirways well I thought they had hours ago but just found out that no I do not have a seat,0.2732,neutral,@usairways,
9218,681460349,"@USAirways : Was on flight 2046 BOS-CLT on 2/22, awful experience, exit row seat was so narrow that I could not move my legs! Unacceptable.",-0.7424,negative,@usairways,
9219,681460351,"@USAirways yes, but we were answered and put back on hold while they were to check on our request..  50 mins Late Flightr nothing!",0.4574,neutral,@usairways,
9220,681460352,@USAirways   Not good. On hold for over an hour. http://t.co/wSgYckCIIO,0.4404,neutral,@usairways,
9221,681460354,@USAirways Expedia reserved a ticket for me and 2 more for a USAW flight but only issued 1. They are not responsive.Thoughts?,0.0,neutral,@usairways,question
9222,681460356,"@USAirways no worries, your flight attendant took care of it.",0.1027,neutral,@usairways,
9223,681460357,@USAirways Thanks for getting back to me. I called that number earlier but no option to leave vm and just rings with busy tone,0.4588,neutral,@usairways,
9224,681460358,@USAirways I've been on hold for over an hour.  Not doing so well in the customer service department.  #weak,0.2732,neutral,@usairways,
9225,681460359,@USAirways - 53 minutes on hold for a reservation?,0.0,neutral,@usairways,
9226,681460361,@USAirways @joyadventuremom there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),0.7345,positive,@usairways,
9227,681460362,@USAirways #DividendRewards Urgently need to speak with a CS rep. My 50K miles havent shown &amp; I've fulfilled all reqs. Flight Booking Problems flights today,0.0258,neutral,@usairways,
9228,681460364,@usairways I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc &amp; airline #SwitchingBoth,0.0,neutral,@usairways,
9229,681460366,@USAirways I am a premium #DividendMiles #cardholder. Unacceptable 4 you to #hangup my #customerservice call twice after putting me on hold.,-0.4588,neutral,@usairways,
9230,681460368,@USAirways I bougth ticket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,-0.3408,neutral,@usairways,
9231,681460370,@USAirways @AmericanAir now this is beyond ridiculous. Some steering problem delays us again. #neveragain  it's no wonder you had to sell,-0.6369,negative,@usairways,
9232,681460372,"@USAirways hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.",0.1615,neutral,@usairways,
9233,681460374,@USAirways did a pre schooler develop your app? The thing crashes every single time.,0.0,neutral,@usairways,
9234,681460376,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,-0.4939,neutral,@usairways,
9235,681460377,@USAirways On hold for going on 40 minutes after spending 10 hours delayed in Denver cause of a broken plane. Thanks guys.,-0.2732,neutral,@usairways,
9236,681460379,@USAirways #FAILINGYOURCUSTOMER ONE BY ONE,0.0,neutral,@usairways,
9237,681460381,@USAirways @PhilaCarService looks like a long trip from cancun to philly? 9 hours Late Flight? Seriously?,0.327,neutral,@usairways,question
9238,681460382,@USAirways. Yet another delay/missed connection....and your customer service has an attitude with me? Wow.,0.5859,positive,@usairways.,question
9239,681460384,"@USAirways 1,223.22 of unusable funds. Will not book with you again. #usairwaysfailscustomers",0.0,neutral,@usairways,
9240,681460386,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?,0.0,neutral,@usairways,question
9241,681460389,@USAirways #NoService good luck trying to reach a human!  Twice sat on hold for over 50 mins...  #neveragain,0.7424,positive,@usairways,
9242,681460391,@USAirways every single time i fly you guys i am delayed at least 30 minutes. Every time. On flight 5612 out of #CLT to nola.,-0.2263,neutral,@usairways,
9243,681460392,@USAirways is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening,-0.5719,negative,@usairways,question
9244,681460394,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?,0.4404,neutral,@usairways,question
9245,681460396,@USAirways changed our flight 6 times in 1 trip. Bumped to @Delta now &amp; having great experience. Never. Flying. US Air again. Never.,0.6249,positive,@usairways,
9246,681460397,@USAirways I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,-0.4404,neutral,@usairways,
9247,681460399,@USAirways I sent email to customer.relations@aa.com. Will this work?,0.0,neutral,@usairways,
9248,681460401,@USAirways sat on the ramp for 45 min and missed my connection. No one seems to concerned at usairways.,-0.296,neutral,@usairways,
9249,681460402,@USAirways It's very difficult to work with Baggage claims when they don't answer the phone,-0.3612,neutral,@usairways,
9250,681460404,@USAirways I lost an ID on your plane and having trouble finding a contact for your lost and found in Cleveland Hopkins Airport. Please Help,-0.3182,neutral,@usairways,
9251,681460406,@USAirways I have better Intel than she does!  She said plane is due in at 630.  Flightaware and your own app say 645,0.4926,neutral,@usairways,
9252,681460407,"@USAirways not likely, flightaware says plane is still in Durango and hasn't departed.",0.0,neutral,@usairways,
9253,681460409,"Too little, too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options.",-0.1027,neutral,"little,",
9254,681460411,@USAirways Hi-i have a travel question. Could you please follow me so i can dm you?,0.3182,neutral,@usairways,
9255,681460412,"@USAirways should, but didn�۪t.",0.0,neutral,@usairways,
9256,681460414,@USAirways just now but no general announcement,0.0,neutral,@usairways,
9257,681460415,@USAirways what's going on with US Airways flight 805?   Why diverted to Charlotte?,0.0,neutral,@usairways,question
9258,681460417,@USAirways I�۪d suggest proper information dissemination to all staff on a more timely &amp; relevant schedule to prevent this in the future.,0.0258,neutral,@usairways,
9259,681460419,@USAirways i have been patient.. especially the first time. i will never fly with you again,0.0,neutral,@usairways,
9260,681460420,@USAirways seriously? Every flight I have had the past 2 days has been delayed. Every single one. Terrible,-0.6908,negative,@usairways,
9261,681460422,@USAirways I just want to be heard and to discuss the many issues on my trip,0.0772,neutral,@usairways,
9262,681460424,@USAirways what's up with flight 5545 no gate agent or plane at PHX B18?  Nice customer service.,0.4215,neutral,@usairways,question
9263,681460426,@USAirways very embarrassing.,-0.3818,neutral,@usairways,
9264,681460428,@USAirways I�۪m still disappointed that it is apparently ok for a Flight Attendant who isn�۪t up on current policy to argue with a traveler.,-0.5106,negative,@usairways,
9265,681460429,@USAirways yes I know the industry procedure on baggage. Thanks for helping..... _� what about the impossible connection that started this?,0.6808,positive,@usairways,question
9266,681460430,@USAirways I agree but per the captain this issue happened before boarding &amp; we all sat in the plane for almost 2 hrs,0.3612,neutral,@usairways,
9267,681460432,@USAirways and despite tailwind�_ Will still be Late Flight.,0.0,neutral,@usairways,
9268,681460433,@USAirways 1500 characters are not enough to convey the issue. Was directed to emailmailto:customer.relations@usairways.com unmonitored. BAD,-0.5423,negative,@usairways,
9269,681460435,@USAirways Thanks! Sent you DM re: baggage issues.,0.4926,neutral,@usairways,
9270,681460437,"@USAirways i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",-0.2732,neutral,@usairways,
9271,681460439,@USAirways and yet the Flight Attendant argued with me over Exec Plat benefits...,-0.3612,neutral,@usairways,
9272,681460441,@USAirways please stop asking me each week to place my bag in the size check #ITFITS http://t.co/AUrn07pWD4,0.0258,neutral,@usairways,
9273,681460443,@USAirways  has me on my toes whether I'm going to make my flight back to Boston tonight,0.0,neutral,@usairways,
9274,681460444,@USAirways @AmericanAir need to check candy w working flight 449 iah to phx on usairways she is the reason I always choose @Delta #rude,0.0,neutral,@usairways,
9275,681460446,@USAirways @AmericanAir explain how come I can get a free upgrade on US as an exe plat but not exit row seating w/out paying. confused,0.25,neutral,@usairways,
9276,681460448,"@USAirways Yes, ground crew finally showed up so plane could depart very Late Flight.",0.4019,neutral,@usairways,
9277,681460449,"@USAirways #686 is delayed due to tail winds and need to jump on #521 to SEA, leaving the same time this arrives. Is there a chance to hold?",0.0258,neutral,@usairways,question
9278,681460451,@USAirways I have submitted my request. I would appreciate a call by 9am eastern. Thank you.,0.6369,positive,@usairways,
9279,681460453,"@USAirways  I need to email customer service for help and a question, can you please provide the email address?",0.6124,positive,@usairways,
9280,681460454,@USAirways @VincesViews  there are significant number of folks on 686 connecting to 599 a few minutes hold would make many happy,0.7003,positive,@usairways,
9281,681460456,@USAirways  can you help me out?,0.4019,neutral,@usairways,
9282,681460458,@USAirways is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.,-0.3612,neutral,@usairways,question
9283,681460459,@USAirways i have a question. i need to talk to someone by email. Can you give me your email address? Thanks.,0.4404,neutral,@usairways,
9284,681460461,"@USAirways @Gregm528 well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability  #disappointing",0.5423,positive,@usairways,
9285,681460463,@USAirways 4 hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,-0.4588,neutral,@usairways,
